Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Course Manager/option_Admin""))",Chrome 84.0.4147.105,,,2020-08-10 10:34:33,2020-08-10 10:34:34,0.406s,PASSED
"click(findTestObject(""Course Manager/select_Domain""))",Chrome 84.0.4147.105,,,2020-08-10 10:34:34,2020-08-10 10:34:35,1.268s,PASSED
"click(findTestObject(""Course Manager/option_Planning""))",Chrome 84.0.4147.105,,,2020-08-10 10:34:35,2020-08-10 10:34:36,0.484s,PASSED
"click(findTestObject(""Course Manager/option_sample""), STOP_ON_FAILURE)",Chrome 84.0.4147.105,,,2020-08-10 10:34:36,2020-08-10 10:34:37,1.024s,PASSED
"click(findTestObject(""Course Manager/button_Submit (Rubric)""))",Chrome 84.0.4147.105,,,2020-08-10 10:34:37,2020-08-10 10:34:37,0.606s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-10 10:34:37,2020-08-10 10:34:40,2.375s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-10 10:34:40,2020-08-10 10:34:42,1.946s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-10 10:34:42,2020-08-10 10:34:43,1.446s,PASSED
"click(findTestObject(""Course Manager/a_Finish""))",Chrome 84.0.4147.105,,,2020-08-10 10:34:43,2020-08-10 10:34:44,1.126s,PASSED
"click(findTestObject(""Course Manager/a_Course Manager""))",Chrome 84.0.4147.105,,,2020-08-10 10:34:44,2020-08-10 10:34:53,8.704s,PASSED
,,,,,,,
Test Cases/Course Manager/TC-009-CM-Creating Course without payment,Chrome 84.0.4147.105,,,2020-08-10 10:34:53,2020-08-10 10:35:35,42.185s,FAILED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.105,,,2020-08-10 10:34:53,2020-08-10 10:34:56,2.594s,PASSED
"setText(findTestObject(""Course Manager/input__txtTitle""), ""Comp-101"")",Chrome 84.0.4147.105,,,2020-08-10 10:34:56,2020-08-10 10:34:57,0.963s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_Choose                              _822a55""), ""2"", true)",Chrome 84.0.4147.105,,,2020-08-10 10:34:57,2020-08-10 10:34:58,1.173s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_ChooseBlended Learning (OnlineFace-t_17004a""), ""175"", true)",Chrome 84.0.4147.105,,,2020-08-10 10:34:58,2020-08-10 10:35:00,1.597s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Course Manager/select_Choose                              _ed4c48""), ""11"", true)",Chrome 84.0.4147.105,,,2020-08-10 10:35:00,2020-08-10 10:35:01,1.262s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:01,2020-08-10 10:35:02,0.874s,PASSED
delay(2),Chrome 84.0.4147.105,,,2020-08-10 10:35:02,2020-08-10 10:35:04,2.003s,PASSED
"test.fileUpload.uploadFile(findTestObject(""Course Manager/input_BROWSE_test""), ""C:\Users\Kim\Downloads\depositphotos_180736330-stock-illustration-logo-quality-assurance-qa-testing.jpg"")",Chrome 84.0.4147.105,,,2020-08-10 10:35:04,2020-08-10 10:35:04,0.507s,PASSED
"setText(findTestObject(""Course Manager/textarea_Course Desciption""), ""This is a test description"")",Chrome 84.0.4147.105,,,2020-08-10 10:35:04,2020-08-10 10:35:06,1.599s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:06,2020-08-10 10:35:07,0.769s,PASSED
delay(2),Chrome 84.0.4147.105,,,2020-08-10 10:35:07,2020-08-10 10:35:09,2.004s,PASSED
"click(findTestObject(""Course Manager/a_ Add Instructor""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:09,2020-08-10 10:35:09,0.439s,PASSED
"setText(findTestObject(""Course Manager/input__txtInstructor""), ""Lauro E"")",Chrome 84.0.4147.105,,,2020-08-10 10:35:09,2020-08-10 10:35:10,0.859s,PASSED
"click(findTestObject(""Course Manager/a_Lauro Eguia""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:10,2020-08-10 10:35:11,1.325s,PASSED
delay(3),Chrome 84.0.4147.105,,,2020-08-10 10:35:11,2020-08-10 10:35:14,3.004s,PASSED
"click(findTestObject(""Course Manager/button_Submit""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:14,2020-08-10 10:35:15,0.409s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:15,2020-08-10 10:35:16,1.488s,PASSED
"click(findTestObject(""Course Manager/select_Training Center""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:16,2020-08-10 10:35:17,1.322s,PASSED
"click(findTestObject(""Course Manager/Train_center_Value""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:17,2020-08-10 10:35:18,0.370s,PASSED
"click(findTestObject(""Course Manager/select_Room""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:18,2020-08-10 10:35:20,1.869s,PASSED
"click(findTestObject(""Course Manager/Room_Value""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:20,2020-08-10 10:35:20,0.500s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:20,2020-08-10 10:35:21,0.649s,PASSED
"click(findTestObject(""Course Manager/a_ Add Focus Area""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:21,2020-08-10 10:35:22,1.119s,PASSED
"click(findTestObject(""Course Manager/option_Certification""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:22,2020-08-10 10:35:23,0.596s,PASSED
"click(findTestObject(""Course Manager/button_Submit_FocusArea""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:23,2020-08-10 10:35:23,0.422s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:23,2020-08-10 10:35:24,1.552s,PASSED
"click(findTestObject(""Course Manager/select_TextBookProvided""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:24,2020-08-10 10:35:26,1.308s,PASSED
"click(findTestObject(""Course Manager/option_Yes""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:26,2020-08-10 10:35:26,0.369s,PASSED
"setText(findTestObject(""Course Manager/input_SD_custFiled_30""), ""1234512345"")",Chrome 84.0.4147.105,,,2020-08-10 10:35:26,2020-08-10 10:35:27,0.846s,PASSED
"click(findTestObject(""Course Manager/input_Migrated Course_custFiled_31""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:27,2020-08-10 10:35:28,0.496s,PASSED
"setText(findTestObject(""Course Manager/textarea_Learning Outcomes_custFiled_29""), ""This is a test from automation"")",Chrome 84.0.4147.105,,,2020-08-10 10:35:28,2020-08-10 10:35:29,1.058s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:29,2020-08-10 10:35:29,0.606s,PASSED
"click(findTestObject(""Course Manager/a_Next""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:29,2020-08-10 10:35:31,2.102s,PASSED
"scrollToElement(findTestObject(""Course Manager/input_Seats Expire On_DTRsvSeat""), 0)",Chrome 84.0.4147.105,,,2020-08-10 10:35:31,2020-08-10 10:35:32,1.068s,PASSED
"click(findTestObject(""Course Manager/input_Seats Expire On_DTRsvSeat""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:32,2020-08-10 10:35:33,0.607s,PASSED
"click(findTestObject(""Course Manager/button_December_xdsoft_next (Limits)""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:33,2020-08-10 10:35:34,0.746s,PASSED
"click(findTestObject(""Course Manager/div_31 (Expiry Date)""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:34,2020-08-10 10:35:35,1.346s,FAILED
,,,,,,,
Test Cases/Course Manager/TC-011-CM-Creating Course with Payment,Chrome 84.0.4147.105,,,2020-08-10 10:35:35,2020-08-10 10:36:23,47.934s,FAILED
"click(findTestObject(""Course Manager/button_New""))",Chrome 84.0.4147.105,,,2020-08-10 10:35:35,2020-08-10 10:36:23,47.637s,FAILED
